SERIAL,DEPARTMENTID,HALLSTATUS,ADMISSIONDATE,CLASSATTENDENCEMARKS,CLASSTESTMARKS,PARTAMARKS,LEVELNAME,TERMNAME,GPA,CGPA,TERMCOUNT,CRHREARNED,TOTCRHRCOMPLETED,COURSECREDIT,,,
10558,URP,Resident,,12/1/2008,PLAN 108,A,NA,NA,234,1,2,4,4,2,20,39,0
10558,URP,Resident,,12/1/2008,PLAN 111,A+,73,84,239,1,1,4,4,1,19,19,3
10558,URP,Resident,,12/1/2008,PLAN 113,A,53,50,155,1,2,4,4,2,20,39,2
10558,URP,Resident,,12/1/2008,PLAN 161,A-,61,68,211,1,2,4,4,2,20,39,3
10558,URP,Resident,,12/1/2008,PLAN 162,A,NA,NA,234,1,2,4,4,2,20,39,0
10558,URP,Resident,,12/1/2008,PLAN 196,A,NA,NA,113,1,2,4,4,2,20,39,1.5
10558,URP,Resident,,12/1/2008,PLAN 204,A+,NA,NA,244,2,1,4,4,3,22,60,0
10558,URP,Resident,,12/1/2008,PLAN 211,A,83,82,234,2,1,4,4,3,22,60,3
10558,URP,Resident,,12/1/2008,PLAN 215,A,72.5,77,226,2,2,4,4,4,20,80,3
10558,URP,Resident,,12/1/2008,PLAN 217,A,69,74,224,2,1,4,4,3,22,60,3
10558,URP,Resident,,12/1/2008,PLAN 218,A,NA,NA,226,2,1,4,4,3,22,60,0
10558,URP,Resident,,12/1/2008,PLAN 261,A,94.5,63,235,2,2,4,4,4,20,80,3
10558,URP,Resident,,12/1/2008,PLAN 291,A+,90,86,252,2,1,4,4,3,22,60,3
10558,URP,Resident,,12/1/2008,PLAN 293,A+,74,89,246,2,2,4,4,4,20,80,3
10558,URP,Resident,,12/1/2008,PLAN 296,A-,NA,NA,211,2,2,4,4,4,20,80,0
10558,URP,Resident,,12/1/2008,PLAN 312,A,NA,NA,234,3,1,4,4,5,20,100,0
10558,URP,Resident,,12/1/2008,PLAN 321,A,73.5,78.5,224,3,1,4,4,5,20,100,3
10558,URP,Resident,,12/1/2008,PLAN 331,A,81,65,224,3,2,4,4,6,20,120,3
10558,URP,Resident,,12/1/2008,PLAN 332,A+,NA,NA,241,3,2,4,4,6,20,120,0
10558,URP,Resident,,12/1/2008,PLAN 333,A,89,75,229,3,2,4,4,6,20,120,3
10558,URP,Resident,,12/1/2008,PLAN 343,A,82,70,225,3,1,4,4,5,20,100,3
10558,URP,Resident,,12/1/2008,PLAN 345,A+,89,90,247,3,2,4,4,6,20,120,3
10558,URP,Resident,,12/1/2008,PLAN 362,A+,NA,NA,257,3,1,4,4,5,20,100,0
10558,URP,Resident,,12/1/2008,PLAN 396,A-,NA,NA,144,3,2,4,4,6,20,120,1.5
10558,URP,Resident,,12/1/2008,PLAN 400,X,NA,NA,Cont,4,1,4,4,7,18,138,0
10558,URP,Resident,,12/1/2008,PLAN 400,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10558,URP,Resident,,12/1/2008,PLAN 401,A,72.5,75,233,4,1,4,4,7,18,138,3
10558,URP,Resident,,12/1/2008,PLAN 402,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10558,URP,Resident,,12/1/2008,PLAN 403,A+,85.5,87,246,4,1,4,4,7,18,138,3
10558,URP,Resident,,12/1/2008,PLAN 412,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10558,URP,Resident,,12/1/2008,PLAN 413,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10558,URP,Resident,,12/1/2008,PLAN 434,A+,NA,NA,249,4,1,4,4,7,18,138,0
10558,URP,Resident,,12/1/2008,PLAN 446,A+,NA,NA,239,4,1,4,4,7,18,138,0
10558,URP,Resident,,12/1/2008,PLAN 451,A-,72.5,71,211,4,1,4,4,7,18,138,3
10558,URP,Resident,,12/1/2008,PLAN 453,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10558,URP,Resident,,12/1/2008,PLAN 470,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10558,URP,Resident,,12/1/2008,PLAN 471,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10558,URP,Resident,,12/1/2008,WRE 309,A,70,77,229,3,1,4,4,5,20,100,3
10559,MME,Resident,,12/1/2008,CHEM 107,C+,38,42,150,1,1,3,3,1,20,20,3
10559,MME,Resident,,12/1/2008,CHEM 114,A,NA,NA,114,1,1,3,3,1,20,20,1.5
10559,MME,Resident,,12/1/2008,CHEM 221,C,35,38,135,1,2,3,3,2,18,38,3
10559,MME,Resident,,12/1/2008,CHEM 222,A+,NA,NA,120,1,2,3,3,2,18,38,1.5
10559,MME,Resident,,12/1/2008,EEE 155,C+,48,28,154,1,1,3,3,1,20,20,3
10559,MME,Resident,,12/1/2008,EEE 156,B-,NA,NA,82,1,1,3,3,1,20,20,1.5
10559,MME,Resident,,12/1/2008,EEE 267,B+,74,62,202,2,2,3,3,4,21,75,3
10559,MME,Resident,,12/1/2008,HUM 101,B-,63,53,171,1,2,3,3,2,18,38,3
10559,MME,Resident,,12/1/2008,HUM 211,A-,42,47,142,3,2,3,3,6,20,114,2
10559,MME,Resident,,12/1/2008,HUM 303,A-,86,67,218,2,2,3,3,4,21,75,3
10559,MME,Resident,,12/1/2008,IPE 483,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,IPE 491,B+,83,58,201,4,1,3,3,7,18,132,3
10559,MME,Resident,,12/1/2008,MATH 171,C+,68,18,157,1,1,3,3,1,20,20,3
10559,MME,Resident,,12/1/2008,MATH 173,D,14,49,126,1,2,3,3,2,18,38,3
10559,MME,Resident,,12/1/2008,MATH 271,B-,55,64,221,2,1,3,3,3,17,55,4
10559,MME,Resident,,12/1/2008,ME 141,F,32,23,103,1,2,3,3,2,18,38,3
10559,MME,Resident,,12/1/2008,ME 141,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,ME 160,C,NA,NA,70,1,2,3,3,2,18,38,1.5
10559,MME,Resident,,12/1/2008,ME 221,B+,74,37,194,2,2,3,3,4,21,75,3
10559,MME,Resident,,12/1/2008,ME 243,B-,44,57,174,2,1,3,3,3,17,55,3
10559,MME,Resident,,12/1/2008,ME 260,C,NA,NA,72,2,1,3,3,3,17,55,1.5
10559,MME,Resident,,12/1/2008,MME 131,D,38,17,130,1,1,3,3,1,20,20,3
10559,MME,Resident,,12/1/2008,MME 138,A-,NA,NA,107,1,2,3,3,2,18,38,1.5
10559,MME,Resident,,12/1/2008,MME 211,B,48,25,121,2,1,3,3,3,17,55,2
10559,MME,Resident,,12/1/2008,MME 212,B+,NA,NA,50,2,1,3,3,3,17,55,0.75
10559,MME,Resident,,12/1/2008,MME 213,A,88,109,299,2,2,3,3,4,21,75,4
10559,MME,Resident,,12/1/2008,MME 214,B,NA,NA,96,2,2,3,3,4,21,75,1.5
10559,MME,Resident,,12/1/2008,MME 222,C+,NA,NA,78,2,1,3,3,3,17,55,1.5
10559,MME,Resident,,12/1/2008,MME 230,B,NA,NA,95,2,2,3,3,4,21,75,1.5
10559,MME,Resident,,12/1/2008,MME 231,F,27,41,104,2,1,3,3,3,17,55,3
10559,MME,Resident,,12/1/2008,MME 235,B,46,95,186,2,2,3,3,4,21,75,3
10559,MME,Resident,,12/1/2008,MME 238,A,NA,NA,112,2,2,3,3,4,21,75,1.5
10559,MME,Resident,,12/1/2008,MME 241,A-,72,68,210,2,1,3,3,3,17,55,3
10559,MME,Resident,,12/1/2008,MME 242,A-,NA,NA,106,2,1,3,3,3,17,55,1.5
10559,MME,Resident,,12/1/2008,MME 300,S,NA,NA,Sat,3,2,3,3,6,20,114,0
10559,MME,Resident,,12/1/2008,MME 321,B-,56,41,174,3,1,3,3,5,20,95,3
10559,MME,Resident,,12/1/2008,MME 323,B+,77,64,195,3,1,3,3,5,20,95,3
10559,MME,Resident,,12/1/2008,MME 325,B,76,44,179,3,1,3,3,5,20,95,3
10559,MME,Resident,,12/1/2008,MME 338,A+,NA,NA,60,3,1,3,3,5,20,95,0.75
10559,MME,Resident,,12/1/2008,MME 340,A-,NA,NA,55,3,1,3,3,5,20,95,0.75
10559,MME,Resident,,12/1/2008,MME 341,B+,63,52,196,3,1,3,3,5,20,95,3
10559,MME,Resident,,12/1/2008,MME 342,A-,NA,NA,107,3,1,3,3,5,20,95,1.5
10559,MME,Resident,,12/1/2008,MME 343,B+,79,57,197,3,2,3,3,6,20,114,3
10559,MME,Resident,,12/1/2008,MME 344,A-,NA,NA,53,3,2,3,3,6,20,114,0.75
10559,MME,Resident,,12/1/2008,MME 345,B-,88,45,228,3,2,3,3,6,20,114,4
10559,MME,Resident,,12/1/2008,MME 346,B,NA,NA,90,3,2,3,3,6,20,114,1.5
10559,MME,Resident,,12/1/2008,MME 347,B,51,53,186,3,2,3,3,6,20,114,3
10559,MME,Resident,,12/1/2008,MME 348,C,NA,NA,74,3,2,3,3,6,20,114,1.5
10559,MME,Resident,,12/1/2008,MME 351,C+,56,37,159,3,1,3,3,5,20,95,3
10559,MME,Resident,,12/1/2008,MME 354,B-,NA,NA,87,3,1,3,3,5,20,95,1.5
10559,MME,Resident,,12/1/2008,MME 365,B-,49,73,172,3,2,3,3,6,20,114,3
10559,MME,Resident,,12/1/2008,MME 366,A-,NA,NA,55,3,2,3,3,6,20,114,0.75
10559,MME,Resident,,12/1/2008,MME 400,X,NA,NA,Cont,4,1,3,3,7,18,132,0
10559,MME,Resident,,12/1/2008,MME 400,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,MME 411,B,53,89,192,4,1,3,3,7,18,132,3
10559,MME,Resident,,12/1/2008,MME 440,C+,NA,NA,39,4,1,3,3,7,18,132,0.75
10559,MME,Resident,,12/1/2008,MME 442,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,MME 443,B+,82,64,204,4,1,3,3,7,18,132,3
10559,MME,Resident,,12/1/2008,MME 444,B,NA,NA,90,4,1,3,3,7,18,132,1.5
10559,MME,Resident,,12/1/2008,MME 445,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,MME 447,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,MME 449,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,MME 457,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,MME 458,NR,NA,NA,NR,4,2,NR,NR,8,NR,NR,0
10559,MME,Resident,,12/1/2008,MME 467,C,51,47,140,4,1,3,3,7,18,132,3
10559,MME,Resident,,12/1/2008,MME 475,B-,56,49,176,4,1,3,3,7,18,132,3
10559,MME,Resident,,12/1/2008,MME 476,A,NA,NA,56,4,1,3,3,7,18,132,1.5
10559,MME,Resident,,12/1/2008,PHY 102,A-,NA,NA,105,1,1,3,3,1,20,20,1.5
10559,MME,Resident,,12/1/2008,PHY 103,B,41,59,184,1,1,3,3,1,20,20,3
10559,MME,Resident,,12/1/2008,PHY 113,C+,37,56,150,1,2,3,3,2,18,38,3
10559,MME,Resident,,12/1/2008,SHOP 182,A+,NA,NA,121,1,2,3,3,2,18,38,1.5
10560,CE,Resident,F,1/1/2004,CE 100,B,NA,NA,93,1,1,3,3,-1,20,20,1.5
10560,CE,Resident,F,1/1/2004,CE 101,B,120,33,249,1,1,3,3,-1,20,20,4
10560,CE,Resident,F,1/1/2004,CE 102,B,NA,NA,92,1,2,3,3,-1,20,39,1.5
10560,CE,Resident,F,1/1/2004,CE 103,C+,45,64,203,1,2,3,3,-1,20,39,4
10560,CE,Resident,F,1/1/2004,CE 104,B+,NA,NA,100,3,2,3,3,6,23,120,1.5
10560,CE,Resident,F,1/1/2004,CE 200,A,NA,NA,113,2,1,3,3,-1,20,59,1.5
10560,CE,Resident,F,1/1/2004,CE 201,B-,78,47,219,2,1,3,3,-1,20,59,4
10560,CE,Resident,F,1/1/2004,CE 202,A-,NA,NA,107,2,1,3,3,-1,20,59,1.5
10560,CE,Resident,F,1/1/2004,CE 203,B-,49,54,175,2,1,3,3,-1,20,59,3
10560,CE,Resident,F,1/1/2004,CE 205,C+,55,22,105,2,2,3,3,-1,20,78,2
10560,CE,Resident,F,1/1/2004,CE 206,C+,NA,NA,133,2,2,3,3,-1,20,78,1.5
10560,CE,Resident,F,1/1/2004,CE 208,A+,NA,NA,130,2,2,3,3,-1,20,78,1.5
10560,CE,Resident,F,1/1/2004,CE 211,C,50,35,137,2,1,3,3,-1,20,59,3
10560,CE,Resident,F,1/1/2004,CE 212,B+,NA,NA,104,2,1,3,3,-1,20,59,1.5
10560,CE,Resident,F,1/1/2004,CE 213,B-,47,58,169,2,2,3,3,-1,20,78,3
10560,CE,Resident,F,1/1/2004,CE 311,B-,71,67,168,4,1,3,3,7,22,141,3
10560,CE,Resident,F,1/1/2004,CE 311,F,45,17,99,3,1,3,3,5,19,97,3
10560,CE,Resident,F,1/1/2004,CE 312,B,NA,NA,95,3,1,3,3,5,19,97,1.5
10560,CE,Resident,F,1/1/2004,CE 313,C+,60,37,154,3,2,3,3,6,23,120,3
10560,CE,Resident,F,1/1/2004,CE 315,C+,50,47,163,3,1,3,3,5,19,97,3
10560,CE,Resident,F,1/1/2004,CE 316,B+,NA,NA,98,3,2,3,3,6,23,120,1.5
10560,CE,Resident,F,1/1/2004,CE 317,A-,55,119,281,3,2,3,3,6,23,120,4
10560,CE,Resident,F,1/1/2004,CE 331,B,70,57,191,3,1,3,3,5,19,97,3
10560,CE,Resident,F,1/1/2004,CE 332,A-,NA,NA,107,3,2,3,3,6,23,120,1.5
10560,CE,Resident,F,1/1/2004,CE 333,C+,57,47,199,4,1,3,3,7,22,141,0
10560,CE,Resident,F,1/1/2004,CE 341,B-,72,53,218,3,1,3,3,5,19,97,4
10560,CE,Resident,F,1/1/2004,CE 342,A-,NA,NA,111,3,1,3,3,5,19,97,1.5
10560,CE,Resident,F,1/1/2004,CE 343,B+,84,45,199,3,2,3,3,6,23,120,3
10560,CE,Resident,F,1/1/2004,CE 351,A-,76,71,214,4,1,3,3,7,22,141,3
10560,CE,Resident,F,1/1/2004,CE 353,B+,102,53,259,3,2,3,3,6,23,120,4
10560,CE,Resident,F,1/1/2004,CE 354,A,NA,NA,117,3,2,3,3,6,23,120,1.5
10560,CE,Resident,F,1/1/2004,CE 400,A-,NA,NA,320,4,2,3,3,8,19,160,6
10560,CE,Resident,F,1/1/2004,CE 400,X,NA,NA,Cont,4,1,3,3,7,22,141,0
10560,CE,Resident,F,1/1/2004,CE 401,B,65,40,183,4,1,3,3,7,22,141,3
10560,CE,Resident,F,1/1/2004,CE 403,C,37,26,96,4,2,3,3,8,19,160,2
10560,CE,Resident,F,1/1/2004,CE 411,C+,70,18,202,4,1,3,3,7,22,141,4
10560,CE,Resident,F,1/1/2004,CE 412,B+,NA,NA,97,4,1,3,3,7,22,141,1.5
10560,CE,Resident,F,1/1/2004,CE 441,A-,33,54,141,4,2,3,3,8,19,160,2
10560,CE,Resident,F,1/1/2004,CE 442,B+,NA,NA,101,4,2,3,3,8,19,160,1.5
10560,CE,Resident,F,1/1/2004,CE 445,C+,34,28,101,4,2,3,3,8,19,160,2
10560,CE,Resident,F,1/1/2004,CE 451,A-,59,22,139,4,2,3,3,8,19,160,2
10560,CE,Resident,F,1/1/2004,CE 452,A-,NA,NA,110,4,2,3,3,8,19,160,1.5
10560,CE,Resident,F,1/1/2004,CE 455,A-,60,29,141,4,2,3,3,8,19,160,2
10560,CE,Resident,F,1/1/2004,CHEM 103,B+,61,66,199,1,1,3,3,-1,20,20,3
10560,CE,Resident,F,1/1/2004,CHEM 114,A-,NA,NA,73,1,1,3,3,-1,20,20,1.5
10560,CE,Resident,F,1/1/2004,EEE 165,B,59,71,189,1,2,3,3,-1,20,39,3
10560,CE,Resident,F,1/1/2004,EEE 166,A-,NA,NA,110,1,2,3,3,-1,20,39,1.5
10560,CE,Resident,F,1/1/2004,HUM 111,B+,34,51,137,1,1,3,3,-1,20,20,2
10560,CE,Resident,F,1/1/2004,HUM 113,A,47,52,149,1,2,3,3,-1,20,39,2
10560,CE,Resident,F,1/1/2004,HUM 211,A+,56,58,167,2,2,3,3,-1,20,78,2
10560,CE,Resident,F,1/1/2004,HUM 313,B,47,19,122,2,1,3,3,-1,20,59,2
10560,CE,Resident,F,1/1/2004,MATH 131,B+,69,53,196,1,1,3,3,-1,20,20,3
10560,CE,Resident,F,1/1/2004,MATH 133,A+,92,66,247,1,2,3,3,-1,20,39,3
10560,CE,Resident,F,1/1/2004,MATH 231,B-,58,49,166,2,1,3,3,-1,20,59,3
10560,CE,Resident,F,1/1/2004,MATH 235,A-,44,87,210,2,2,3,3,-1,20,78,3
10560,CE,Resident,F,1/1/2004,PHY 101,B+,61,65,194,1,1,3,3,-1,20,20,3
10560,CE,Resident,F,1/1/2004,PHY 102,A-,NA,NA,107,1,1,3,3,-1,20,20,1.5
10560,CE,Resident,F,1/1/2004,PHY 105,A-,72,63,210,1,2,3,3,-1,20,39,3
10560,CE,Resident,F,1/1/2004,SHOP 132,A+,NA,NA,83,1,2,3,3,-1,20,39,1.5
10560,CE,Resident,F,1/1/2004,WRE 201,B+,98,75,272,2,2,3,3,-1,20,78,4
10560,CE,Resident,F,1/1/2004,WRE 202,A,NA,NA,112,2,2,3,3,-1,20,78,1.5
10560,CE,Resident,F,1/1/2004,WRE 301,B+,103,60,268,3,1,3,3,5,19,97,4
10560,CE,Resident,F,1/1/2004,WRE 302,A+,NA,NA,120,3,1,3,3,5,19,97,1.5
10560,CE,Resident,F,1/1/2004,WRE 303,B+,64,58,202,3,2,3,3,6,23,120,3
10560,CE,Resident,F,1/1/2004,WRE 401,A-,84,58.5,218,4,1,3,3,7,22,141,3
10560,CE,Resident,F,1/1/2004,WRE 402,B,NA,NA,90,4,2,3,3,8,19,160,1.5
10561,CE,Attached,F,1/1/2007,CE 100,A+,NA,NA,122,1,1,3,3,1,18,18,1.5
10561,CE,Attached,F,1/1/2007,CE 101,B,107,39,245,1,1,3,3,1,18,18,4
10561,CE,Attached,F,1/1/2007,CE 102,A+,NA,NA,132,1,2,4,3,2,20,37,1.5
10561,CE,Attached,F,1/1/2007,CE 103,B-,74,54,234,1,2,4,3,2,20,37,4
10561,CE,Attached,F,1/1/2007,CE 104,A,NA,NA,115,3,2,3,3,6,23,121,1.5
10561,CE,Attached,F,1/1/2007,CE 200,A,NA,NA,113,2,1,3,3,3,20,57,1.5
10561,CE,Attached,F,1/1/2007,CE 201,D,50,24,158,2,1,3,3,3,20,57,4
10561,CE,Attached,F,1/1/2007,CE 202,B,NA,NA,95,2,1,3,3,3,20,57,1.5
10561,CE,Attached,F,1/1/2007,CE 203,D,14,40,123,2,1,3,3,3,20,57,3
10561,CE,Attached,F,1/1/2007,CE 205,A,39,61,150,2,2,3,3,4,20,76,2
10561,CE,Attached,F,1/1/2007,CE 206,B+,NA,NA,164,2,2,3,3,4,20,76,0
10561,CE,Attached,F,1/1/2007,CE 208,B,NA,NA,91,2,2,3,3,4,20,76,1.5
10561,CE,Attached,F,1/1/2007,CE 211,B+,67,57,194,2,1,3,3,3,20,57,3
10561,CE,Attached,F,1/1/2007,CE 212,B,NA,NA,90,2,1,3,3,3,20,57,1.5
10561,CE,Attached,F,1/1/2007,CE 213,B-,35,46,167,2,2,3,3,4,20,76,3
10561,CE,Attached,F,1/1/2007,CE 311,A+,70,90,248,3,1,3,3,5,22,98,3
10561,CE,Attached,F,1/1/2007,CE 312,B,NA,NA,95,3,1,3,3,5,22,98,1.5
10561,CE,Attached,F,1/1/2007,CE 313,B,53,50,189,3,2,3,3,6,23,121,3
10561,CE,Attached,F,1/1/2007,CE 315,A,71,76,235,3,1,3,3,5,22,98,3
10561,CE,Attached,F,1/1/2007,CE 316,A-,NA,NA,107,3,2,3,3,6,23,121,1.5
10561,CE,Attached,F,1/1/2007,CE 317,B,46,81,246,3,2,3,3,6,23,121,4
10561,CE,Attached,F,1/1/2007,CE 331,C+,43,40,157,3,1,3,3,5,22,98,3
10561,CE,Attached,F,1/1/2007,CE 332,B,NA,NA,90,3,2,3,3,6,23,121,1.5
10561,CE,Attached,F,1/1/2007,CE 333,C,75,30,189,4,1,3,3,,7,160,4
10561,CE,Attached,F,1/1/2007,CE 333,F,7,39,130,4,1,3,3,7,12,132,4
10561,CE,Attached,F,1/1/2007,CE 341,B+,102,75,269,3,1,3,3,5,22,98,4
10561,CE,Attached,F,1/1/2007,CE 342,B+,NA,NA,99,3,1,3,3,5,22,98,1.5
10561,CE,Attached,F,1/1/2007,CE 343,C,18,49,141,3,2,3,3,6,23,121,3
10561,CE,Attached,F,1/1/2007,CE 351,B-,48,43,167,4,1,3,3,7,12,132,3
10561,CE,Attached,F,1/1/2007,CE 353,C,48,47,197,3,2,3,3,6,23,121,4
10561,CE,Attached,F,1/1/2007,CE 354,B+,NA,NA,102,3,2,3,3,6,23,121,1.5
10561,CE,Attached,F,1/1/2007,CE 400,A,NA,NA,342,4,2,3,3,8,21,153,6
10561,CE,Attached,F,1/1/2007,CE 400,X,NA,NA,Cont,4,1,3,3,7,12,132,0
10561,CE,Attached,F,1/1/2007,CE 401,B-,64,24,166,4,1,3,3,7,12,132,3
10561,CE,Attached,F,1/1/2007,CE 403,B+,37,36,129,4,2,3,3,8,21,153,2
10561,CE,Attached,F,1/1/2007,CE 411,A-,59,105,284,4,1,3,3,7,12,132,4
10561,CE,Attached,F,1/1/2007,CE 412,A-,NA,NA,105,4,1,3,3,7,12,132,1.5
10561,CE,Attached,F,1/1/2007,CE 416,A-,NA,NA,105,4,2,3,3,8,21,153,1.5
10561,CE,Attached,F,1/1/2007,CE 417,A-,57,28,139,4,2,3,3,8,21,153,2
10561,CE,Attached,F,1/1/2007,CE 419,A+,47,59,160,4,2,3,3,8,21,153,2
10561,CE,Attached,F,1/1/2007,CE 441,C+,16,60,104,4,2,3,3,8,21,153,2
10561,CE,Attached,F,1/1/2007,CE 442,B+,NA,NA,98,4,2,3,3,8,21,153,1.5
10561,CE,Attached,F,1/1/2007,CE 445,A-,60,32,146,4,2,3,3,8,21,153,2
10561,CE,Attached,F,1/1/2007,CHEM 103,B,64,39,181,1,1,3,3,1,18,18,3
10561,CE,Attached,F,1/1/2007,CHEM 114,A,NA,NA,114,1,1,3,3,1,18,18,1.5
10561,CE,Attached,F,1/1/2007,EEE 165,A+,62,95,247,1,2,4,3,2,20,37,3
10561,CE,Attached,F,1/1/2007,EEE 166,A-,NA,NA,105,1,2,4,3,2,20,37,1.5
10561,CE,Attached,F,1/1/2007,HUM 111,B+,37,41,132,1,2,4,3,2,20,37,2
10561,CE,Attached,F,1/1/2007,HUM 113,F,Abs,Abs,52,1,1,3,3,1,18,18,2
10561,CE,Attached,F,1/1/2007,HUM 211,C+,38,27,104,2,1,3,3,3,20,57,2
10561,CE,Attached,F,1/1/2007,HUM 217,B,45,39,122,4,2,3,3,8,21,153,2
10561,CE,Attached,F,1/1/2007,HUM 313,A+,65,64,185,2,2,3,3,4,20,76,2
10561,CE,Attached,F,1/1/2007,MATH 131,A-,90,62,212,1,1,3,3,1,18,18,3
10561,CE,Attached,F,1/1/2007,MATH 133,A+,100,89,275,1,2,4,3,2,20,37,3
10561,CE,Attached,F,1/1/2007,MATH 231,B+,72,48,196,2,1,3,3,3,20,57,3
10561,CE,Attached,F,1/1/2007,MATH 235,A-,78,56,220,2,2,3,3,4,20,76,3
10561,CE,Attached,F,1/1/2007,PHY 101,B,56,55,188,1,1,3,3,1,18,18,3
10561,CE,Attached,F,1/1/2007,PHY 102,A-,NA,NA,106,1,1,3,3,1,18,18,1.5
10561,CE,Attached,F,1/1/2007,PHY 105,A-,60,75,217,1,2,4,3,2,20,37,3
10561,CE,Attached,F,1/1/2007,SHOP 132,A+,NA,NA,127,1,2,4,3,2,20,37,1.5
10561,CE,Attached,F,1/1/2007,WRE 201,B-,57,56,220,2,2,3,3,4,20,76,4
10561,CE,Attached,F,1/1/2007,WRE 202,B+,NA,NA,99,2,2,3,3,4,20,76,1.5
10561,CE,Attached,F,1/1/2007,WRE 301,D,30,50,169,3,1,3,3,5,22,98,4
10561,CE,Attached,F,1/1/2007,WRE 302,B-,NA,NA,88,3,1,3,3,5,22,98,1.5
10561,CE,Attached,F,1/1/2007,WRE 303,B-,64,29,173,3,2,3,3,6,23,121,3
10561,CE,Attached,F,1/1/2007,WRE 401,B,67,59,195,4,1,3,3,,7,160,0
10561,CE,Attached,F,1/1/2007,WRE 401,F,0,0,69,4,1,3,3,7,12,132,2
10561,CE,Attached,F,1/1/2007,WRE 402,A-,NA,NA,107,4,2,3,3,8,21,153,1.5
10562,CE,Resident,M,1/1/2007,CE 100,B,NA,NA,90,1,1,3,3,1,20,20,1.5
10562,CE,Resident,M,1/1/2007,CE 101,C,101,19,189,1,1,3,3,1,20,20,4
10562,CE,Resident,M,1/1/2007,CE 102,B+,NA,NA,102,1,2,3,3,2,20,39,1.5
10562,CE,Resident,M,1/1/2007,CE 103,B,44,110,254,1,2,3,3,2,20,39,4
10562,CE,Resident,M,1/1/2007,CE 104,B+,NA,NA,97,3,2,2,3,6,23,110,1.5
10562,CE,Resident,M,1/1/2007,CE 200,A-,NA,NA,106,2,1,2,3,3,20,59,1.5
10562,CE,Resident,M,1/1/2007,CE 201,D,71,40,162,2,1,2,3,3,20,59,4
10562,CE,Resident,M,1/1/2007,CE 202,C,NA,NA,69,2,1,2,3,3,20,59,1.5
10562,CE,Resident,M,1/1/2007,CE 203,D,32,56,120,2,1,2,3,3,20,59,3
10562,CE,Resident,M,1/1/2007,CE 205,C+,16,40,99,2,2,3,3,4,17,75,2
10562,CE,Resident,M,1/1/2007,CE 206,D,NA,NA,100,2,2,3,3,4,17,75,1.5
10562,CE,Resident,M,1/1/2007,CE 208,B-,NA,NA,84,2,2,3,3,4,17,75,1.5
10562,CE,Resident,M,1/1/2007,CE 211,D,43,43,130,2,1,2,3,3,20,59,3
10562,CE,Resident,M,1/1/2007,CE 212,B-,NA,NA,83,2,1,2,3,3,20,59,1.5
10562,CE,Resident,M,1/1/2007,CE 213,D,25,58,119,4,1,2,2,9,13,158,3
10562,CE,Resident,M,1/1/2007,CE 213,F,46,0,94,2,2,3,3,4,17,75,3
10562,CE,Resident,M,1/1/2007,CE 311,C+,102,76,198,4,1,2,2,9,13,158,0
10562,CE,Resident,M,1/1/2007,CE 311,F,30,21,99,3,1,2,3,5,12,87,3
10562,CE,Resident,M,1/1/2007,CE 312,D,NA,NA,63,3,1,2,3,5,12,87,1.5
10562,CE,Resident,M,1/1/2007,CE 313,D,39,58,119,3,2,2,3,6,23,110,3
10562,CE,Resident,M,1/1/2007,CE 315,B,83,83,193,4,2,3,3,,3,161,3
10562,CE,Resident,M,1/1/2007,CE 315,F,20,29,76,3,1,2,3,5,12,87,2
10562,CE,Resident,M,1/1/2007,CE 315,F,34,50,102,4,1,2,2,9,13,158,3
10562,CE,Resident,M,1/1/2007,CE 316,C,NA,NA,67,3,2,2,3,6,23,110,1.5
10562,CE,Resident,M,1/1/2007,CE 317,D,24,55,158,3,2,2,3,6,23,110,4
10562,CE,Resident,M,1/1/2007,CE 331,C+,66,37,155,3,1,2,3,5,12,87,3
10562,CE,Resident,M,1/1/2007,CE 332,B,NA,NA,94,3,2,2,3,6,23,110,1.5
10562,CE,Resident,M,1/1/2007,CE 333,D,76,24,158,4,1,2,2,7,19,128,4
10562,CE,Resident,M,1/1/2007,CE 341,D,52,66,158,4,1,2,2,9,13,158,4
10562,CE,Resident,M,1/1/2007,CE 341,F,33,45,131,3,1,2,3,5,12,87,4
